time,ec_flux,w_mean,L,ustar,r_Tsw,w_abs_mean,C_alpha,Ts_alpha,alpha_analytic,flux_error,w_skewness,C_skewness,zL,RNcov,tea_flux_turnipseed,w_sigma,r_cw,r_Ww,r_uw,tea_flux_emad,tea_flux_hicks,flag,rep,W_alpha,u_alpha
2020-06-25T06:00:00Z,-17.4545693008082,0.193922528550128,-27.4983850407833,0.26568383543482,0.390409280578911,0.310465313173178,0.570794049742935,0.521295543137103,0.433069548327377,0.356528799549902,0.229499013813723,-0.289258845930985,-0.181828859861567,-0.00759118871824129,-11.2315126613303,0.338683157262816,-0.419075563300707,0.342650026209068,0.0396999122321726,-16.6543555782777,-18.4168106103076,daytime,3,0.573531313606028,-1.1309048903872
2020-06-25T06:30:00Z,-13.9772327653265,-0.051290150281369,-35.8743228590787,0.270332506383771,0.342347459795446,0.304817566466182,-0.0928073715041903,-0.114855852221309,-0.106955616427765,0.0156162392044977,0.0162437315582511,-0.676473783278788,-0.139375453012478,-0.0457587900815464,-13.7589609550462,0.38147274396825,-0.361652322109895,0.317255146240779,-0.137343970406033,-14.0301100672004,-14.1598713031407,daytime,3,-0.130709606940618,-0.230092950800553
2020-06-25T07:00:00Z,-10.9089309675918,0.128490636275121,-37.6999917929331,0.270170506404876,0.267402928233098,0.315885434108808,0.232358623179602,0.25792122720905,0.268205665677738,0.0945149858542517,0.0535361669420881,-0.313877288305353,-0.132626023566861,-0.0415053086443419,-9.87787351150444,0.374892831666954,-0.213222385129344,0.171385486649876,-0.0977950834073784,-11.0356564275045,-11.8362591938105,daytime,3,0.18547918002263,0.108135226429367
2020-06-25T07:30:00Z,-10.715720398928,0.0234037383233362,-54.6372035241766,0.290068596564088,0.268632559961297,0.320731544268301,0.440171482270638,0.314463447732705,0.0466095619089644,0.0321192547866118,0.0945009324093083,-0.271367942564451,-0.091512736331528,-0.0505798430870228,-10.3715394452127,0.400408276354277,-0.209394205284418,0.235454183849312,0.0340655931405491,-10.6151177169076,-10.4270593820617,daytime,3,0.307856048737892,-1.54238928632606
2020-06-25T08:00:00Z,-23.9374043327988,-0.134111075790809,-22.1917981200606,0.278222403278852,0.372821416489112,0.332386269502448,-0.240999092087432,-0.281191910285347,-0.267601662155163,0.0972382149023024,0.0566614235778481,-0.752233691707794,-0.225308466350917,-0.0781066845861474,-21.6097738660835,0.392209949124752,-0.37309563995853,0.326333957406993,-0.100853059045741,-24.375275548433,-25.8118310219855,daytime,3,-0.298881629345131,0.195356464055892
2020-06-25T08:30:00Z,-24.7192145595048,-0.205449933250199,-20.8571322194055,0.317521949694474,0.425284123500431,0.362699700771811,-0.329437278556683,-0.232420725062345,-0.392413116012208,0.186608554530293,0.258712250822025,-0.684771670829265,-0.23972614966443,-0.00591155753291527,-20.1063976614321,0.400080833737572,-0.331020945745833,0.354019538036018,-0.0768367361173408,-23.1548194559667,-29.6057398748463,daytime,3,-0.286494691484551,-0.1412676731038
2020-06-25T09:00:00Z,-28.5352758846786,-0.0170083326393173,-22.3670861456278,0.315072744528257,0.304203964965884,0.338080842949202,0.1593146138411,0.190728084239752,-0.0317131022566959,-0.00801487574059602,0.0871568812071289,-0.795569883728061,-0.223542752392777,-0.0183916818306597,-28.763982575118,0.427807779583893,-0.294003015317785,0.24594788388924,-0.131354420985566,-28.4906083608597,-28.8369672943518,daytime,3,0.181732633769879,0.156735484535136
2020-06-25T09:30:00Z,-18.6961800162021,0.028772825221756,-26.3138446964263,0.300106064916984,0.383708170626083,0.325427407878312,0.148792567478885,0.127403906127088,0.0558661245223764,0.0131555684454431,0.117997406706264,-1.10376445905642,-0.190014042329552,-0.00407315329340479,-18.4502211403307,0.410599773077764,-0.30334140127482,0.297583267403578,8.97397100294204e-05,-18.6604210685558,-18.5955884278749,daytime,3,0.101484352439252,-170.260678576166
2020-06-25T10:00:00Z,-16.0993545530739,-0.260788789911505,-61.1750584831114,0.376592605279263,0.322832570996438,0.434175198998735,-0.363771566734933,-0.373789875939569,-0.415135227537799,0.2185006119921,0.0386904511727555,-0.666433245389363,-0.081732655823784,-0.0282587716276857,-12.5816357305502,0.477379256845419,-0.28463420116278,0.243676377050361,-0.136589978184349,-16.2242812225875,-19.6829313456767,daytime,3,-0.420277764311138,-0.211416050747151
2020-06-25T10:30:00Z,-23.7973613437716,0.0141538900582363,-34.2687443561151,0.392273678772876,0.430267841815866,0.361421604006317,0.313973482089283,0.295524776649129,0.0241896903956247,0.0122957402032216,0.320753889580253,-0.936723586817107,-0.145905550201689,-0.0651606714579588,-23.5047551711664,0.466787291626252,-0.293460146861803,0.330950455676172,-0.115222367457739,-23.7799668448124,-23.5408583724159,daytime,3,0.310390745831643,0.605026897077376
2020-06-25T11:00:00Z,-13.6055513607674,-0.208316752093674,-46.4596656963486,0.384275482546626,0.373144485649507,0.392561387898225,-0.0815423866306442,-0.207906141000103,-0.358555668796411,0.0432713090602441,0.220713933838366,-0.781316481319608,-0.107620231980984,-0.0125288156936181,-13.016821342901,0.447338521600608,-0.227077403078016,0.265991337997054,-0.137839118563871,-14.6310264967995,-18.1191928728427,daytime,3,-0.187167555215978,0.10379562127819
2020-06-25T11:30:00Z,-20.375409176539,0.238835695873215,-20.5293114349002,0.354150613401833,0.420724053968592,0.429850181899977,0.654529385047412,0.597549221586271,0.363443146952401,0.363673176678198,0.331140633549045,-1.36012474312068,-0.243554198875852,-0.0730441443744071,-12.9654193951888,0.505452751441819,-0.226611750850919,0.257165717859839,-0.118723776225583,-19.4097041390127,-18.7556596741561,daytime,3,0.636675784490199,0.874182619427154
2020-06-25T12:00:00Z,-16.5373076320396,-0.209046741010418,-25.7964653371544,0.409329538177243,0.466774521938925,0.433008725904067,-0.104629311397271,-0.144528347609011,-0.325800369727718,0.0505126461738083,0.328175924956064,-1.33061926937861,-0.1938250041101,-0.067081897787311,-15.7019644629543,0.497267060990902,-0.215828544684929,0.250049808692366,-0.0968133647649718,-16.8797487864478,-20.4738930622517,daytime,3,-0.128492439501094,0.309278469692532
2020-06-25T12:30:00Z,-13.0286027039103,0.0584014901737711,-20.6428550470269,0.378952642496568,0.434917022102398,0.39565857952956,0.337012846848022,0.333791422391349,0.0910791982175578,0.0497450415128909,0.284966779306381,-1.55139816646439,-0.242214557463558,-0.0124738470031459,-12.3804943215493,0.510503030680867,-0.218465409162239,0.26264662102144,-0.204612378957385,-13.0220865441206,-12.6562417326464,daytime,3,0.338517488709564,0.378609540588364
2020-06-25T13:00:00Z,-8.97083261600294,-0.0833277449432041,-21.3139029874565,0.34701610200981,0.315347748112364,0.40359262768176,-0.189745815894207,0.0536860726559899,-0.128637359530006,0.0391758666199918,0.0862789260421565,-0.556845153514434,-0.234588662758883,-0.0418227186166904,-8.61939247396811,0.51459785899787,-0.209377803401175,0.0482111951646786,-0.218453742225381,-8.52489997572907,-9.00317804938933,daytime,3,-0.69114197131628,-0.104316984133923
2020-06-25T13:30:00Z,-12.7728621853976,0.0217493280381744,-35.1594580156507,0.399653662456205,0.37071465191054,0.380344046262476,0.26563395820908,0.0977406296396302,0.0352815606156751,0.0151898265581921,-0.0367970973185361,-1.14237131745389,-0.142209245596856,-0.0184194129675525,-12.5788446241497,0.491695817598288,-0.209867173864817,0.225329735262052,-0.113057322719858,-12.6495445965348,-12.6201115041032,daytime,3,0.180841695628228,0.175367218541315
2020-06-25T14:00:00Z,-8.21625033868371,0.24289660425259,-26.0575578107131,0.357862413116836,0.422527574165145,0.416474498089578,0.604105190138364,0.60761976748545,0.381865908215106,0.352326733015027,0.319021687486846,-1.41813674373892,-0.1918829092243,-0.0689094521891385,-5.32144569922138,0.487258333839094,-0.16292560599835,0.132887616943711,-0.173335454203144,-8.2423359172645,-8.06458711618964,daytime,3,0.534013256228456,0.482677092795338
2020-06-25T14:30:00Z,-6.35465899728478,0.16051014981229,-27.0016217477832,0.340974950842146,0.350221327071948,0.394176299401923,0.850101268156434,0.516400690718189,0.25410981371867,0.346164602271724,0.217064190692029,-1.2686729574448,-0.185174062754601,-0.223581470733875,-4.15490099291744,0.495305080576647,-0.135511043725004,0.167774354875168,-0.133152130853981,-5.26123579040506,-4.98079120863177,daytime,3,0.779109505355622,0.393840295923873
2020-06-25T15:00:00Z,-5.7595921365139,-0.0275500223298185,-29.1248599873951,0.333813735114089,0.38939712115651,0.398989425318564,0.228207499612342,0.0871373171035907,-0.0427541230829941,-0.0157576148920043,0.184951116236029,-0.7307375431014,-0.171674645033966,-0.006917142284094,-5.85034957133619,0.513896930734226,-0.222327804569035,0.143855375842214,-0.166135062763528,-5.81535978081135,-5.87837669646477,daytime,3,-0.0615348338508351,0.112637540558559
2020-06-25T15:30:00Z,-3.26593587189382,0.0370872312860563,-47.1081211679666,0.294407292151055,0.147961140890991,0.357215189433204,0.283712000243143,0.255142625457958,0.0640862723793363,0.0294558934863397,0.225019431574739,0.10535444483011,-0.106138811653562,-0.225436298724657,-3.16973481271822,0.461245024070656,-0.117400121746064,0.138702866389944,-0.153737121418352,-3.2559849722475,-3.20427452432786,daytime,3,0.258179741217322,0.115382911820117
2020-06-25T16:00:00Z,-4.37339082169399,0.147390786404849,-75.9240450830407,0.352015220467045,0.262704435649502,0.375741736171058,0.442301947051364,0.262873349695595,0.248388454413401,0.173500107996035,0.0971375474760234,0.204278381217583,-0.0658552899088995,-0.128287804780071,-3.61460704182098,0.465667432777568,-0.179534476758928,0.274618663605768,-0.24376704799995,-4.03018493045293,-4.27194274202966,nighttime,3,0.311755309704811,0.203949321411937
2020-06-25T21:00:00Z,-0.469003834531935,0.0906854561240153,-3.15893950681555,0.0296976212460916,0.0295342806492106,0.0941984673514024,2.37186404061314,3.87986585017881,0.917348010711925,2.28340840817248,-0.447336927038517,0.959811770301815,-1.58280967052781,-0.71466291098763,0.60192346470351,0.0522531661455053,-0.0545031817787816,-0.0367522422867275,0.0697457018728548,16.1400758972417,8.22337812761801,instationary,3,3.05948494434695,2.33411796372144
2020-06-26T00:30:00Z,-4.76877522646857,0.257975810353557,-5.82013636697089,0.0727763362311341,0.233924191426522,0.257978099894876,0.999567249441052,0.999623450027724,0.999998832116017,0.999558378337189,-0.289530999720942,1.18122985572949,-0.859086400170082,-0.852589524398412,-0.002105994444866,0.0530704142565878,-0.237398822216477,-0.06031980969547,0.265666243795289,-5.46413221642218,-118.648842843899,instationary,3,0.998670704249113,0.999618962627194
2020-06-26T01:00:00Z,-2.15071985286785,0.148581924400786,-4.71623132158984,0.0311699955768488,0.018720831001632,0.150119437611663,1.35553173835713,3.02461896099011,0.972225883980086,1.34164847321409,0.285374197347041,-1.03774792487605,-1.06016852420091,-0.8691698995593,0.734790154044112,0.0675230511023921,-0.0861944159719127,-0.0883824393175281,0.0157236690871558,71.743308550032,36.0562973645716,instationary,3,1.32543119630635,3.04967130452952
2020-06-26T01:30:00Z,-13.0125503398063,-0.145293561587053,-3.15462588627152,0.0848376666259233,0.311356665594106,0.146199606691977,-0.962211412830357,-0.954948790416429,-0.982615761497683,0.956248285020213,-0.0827310436275073,0.752285737276363,-1.58497399699891,-0.688158926178794,-0.569321393627055,0.0610867602200046,-0.33817418693993,-0.111136452495395,0.3034792268048,-11.1698821413807,-46.075675748691,instationary,3,-0.866123968399162,-0.970917593419626
2020-06-26T02:30:00Z,-3.83574203196486,-0.0262737027433731,-3.18270115848751,0.0577567191417919,0.373597807094359,0.0365676216998624,-0.492330786345392,-0.532099631033093,-0.521016433070491,0.353737873302781,-0.0680375380251348,1.67686619891888,-1.57099261005583,-0.141917808574201,-2.47889480303956,0.0371129833177678,-0.194673061478637,-0.284620967934423,0.324491996364586,-4.01318039310672,-5.12419270029612,nighttime,3,-0.410396541539781,-0.506228749988585
2020-06-26T03:00:00Z,-5.6242078072861,0.163104708097878,-6.86175160658298,0.0698904870797693,0.0984267252207705,0.164724453561402,0.890681367700948,0.96637616002434,0.987138003668793,0.881923244219052,-0.244951328218299,1.82593009964303,-0.728676916139479,-0.528302933679788,-0.664088211721798,0.065567946846272,-0.216651008823817,-0.0631510697030962,0.0111950433387741,-15.3986917067076,-33.9349775965899,instationary,3,0.691218564963924,1.38980456102554
2020-06-26T04:00:00Z,0.701460984464103,0.0881531351775464,-38.326191670118,0.0821748674343459,0.0651431729085964,0.090664679065371,0.871951472970844,0.741557193525557,0.948441991976024,0.847797145012097,-0.426430070562262,1.385685350298,-0.1304590876922,-1.03765764555739,0.106764364498397,0.0452809058530906,0.0745585847931192,0.293255193561224,0.188824218365165,0.382688516696,1.95411906928162,instationary,3,0.734375889199822,0.736689830005496
2020-06-26T05:30:00Z,-7.68490217924334,-0.02941050765717,-31.9726215634914,0.233269014000473,0.215511501770343,0.244956621232169,-0.0113163033717471,-0.135954101714129,-0.074871230380269,0.00135868230583644,-0.00375281092718552,-0.557049171772562,-0.156383798246602,-0.244665054798401,-7.67446083863025,0.312959942671506,-0.30965352378001,0.451646474070747,-0.278970861397398,-7.80181147049361,-7.78670936313191,daytime,3,-0.0386946602276542,-0.104823978520732
2020-06-26T06:00:00Z,-5.78943062120457,0.205568185103756,-31.5710411219491,0.23855613258292,0.304447532456082,0.288160390841269,0.758727824909255,0.76202104970578,0.499461577067384,0.541262112738566,0.298947787489256,-0.275560063241218,-0.158372984301866,-0.0983062103202119,-2.65583117161786,0.305159023501633,-0.21560048425202,0.415336218769172,-0.262535532191512,-5.81923253096562,-5.4080625284479,daytime,3,0.748801677806959,0.783341951627068
2020-06-26T06:30:00Z,-12.2167861976759,0.102217108945997,-19.7469152338279,0.244559085217026,0.396047494253597,0.252721679179177,0.513872186266544,0.48885808172971,0.256053976324433,0.207843384938433,0.41591968957095,-0.509458355229105,-0.253204105086482,-0.0129086628749524,-9.67760800128202,0.312942456709224,-0.459614838090853,0.334867964050423,-0.299395046746734,-12.062722492245,-11.5704399751802,daytime,3,0.474494273411858,0.338415457879347
2020-06-26T07:00:00Z,-22.288040336494,0.0026688821592913,-8.37908482501615,0.230210736362069,0.546657084847714,0.25359975243686,0.169679938856117,0.28363169245947,0.00650058961756694,0.00178571058232985,0.459140288737252,-1.03766716850982,-0.596723879089071,-0.171851665178494,-22.2482403470057,0.327575871760795,-0.466712572085569,0.456669420216258,-0.241390186708067,-22.3148487894072,-22.2507047113517,daytime,3,0.250400288691075,0.310219112794616
2020-06-26T07:30:00Z,-14.7307551048373,0.023204952252891,-5.07452447159202,0.182884333427146,0.475157002961201,0.257494367007076,0.405060252294753,0.408699337352095,0.0536831463102849,0.0365033376197523,0.316260878929846,-0.502956079304316,-0.985313998974837,-0.0059162167157333,-14.1930333778515,0.344631300476399,-0.371529382045238,0.410239388493746,-0.117059094781515,-14.7357707614435,-14.3092431247903,daytime,3,0.160906500624774,0.3139712581797
2020-06-26T08:00:00Z,-20.2361759948301,0.129095593331749,-2.96193791547021,0.175390244385936,0.562808273743222,0.308347265178868,0.501297011566117,0.517412644906519,0.265369204400216,0.209877765920901,0.326396377205297,-0.539919549484138,-1.68808399861624,-0.00869514056236211,-15.9890525862532,0.380844374239774,-0.357034098883022,0.378784408993067,-0.0839051971481688,-20.4104679629358,-19.3873471512036,daytime,3,0.31834661309879,0.569937092034417
2020-06-26T08:30:00Z,-20.1339484601567,-0.182939868823047,-13.9240878789486,0.312118209443415,0.558581709196472,0.352707344863376,-0.191441612020477,-0.167300441522055,-0.351690617076789,0.0992956452434094,0.28768013032745,-1.09595095531019,-0.359089948545882,-0.0389631858796769,-18.1347350565072,0.401085339095912,-0.30807482175549,0.393310677659611,-0.171825496372565,-19.8578887712123,-24.8088641023265,daytime,3,-0.213357170505256,-0.291767164734236
2020-06-26T09:00:00Z,-12.9267533132753,-0.075468080820655,-10.1421846084543,0.257652682647196,0.476933092024182,0.326953877676989,0.0402908354237357,0.094001157830541,-0.145744825743431,-0.00930000294137572,0.260716223523206,-0.825459317043928,-0.492990434805547,-0.20878665628106,-13.0469721571111,0.410840578038204,-0.244421592077419,0.285192179134101,-0.0253782441320986,-12.7698971108459,-13.78121752353,daytime,3,0.0639276076209872,1.39836664571391
2020-06-26T09:30:00Z,-22.2331155029297,-0.0760956857700193,-23.4971614718024,0.369558717535882,0.490991780294357,0.362629294821274,0.109576366248591,0.0197840341138065,-0.130344027914917,-0.022993974433265,0.202685300518588,-1.19668497727753,-0.212791660218201,-0.0309232178985711,-22.744343192376,0.463728075240165,-0.295232225316816,0.382623356251889,-0.0630274411793122,-22.650308927936,-23.7920156742092,daytime,3,0.00711282890364256,-0.674243089356519
2020-06-26T10:00:00Z,-11.9207793179765,0.0342563507399453,-25.5735356260488,0.358779623610504,0.40170644539521,0.376966914393841,0.389349174812847,0.305218033935581,0.0553542307868993,0.0353815716536927,0.101511449142884,-1.32879870361546,-0.195514616090357,-0.021383163290198,-11.4990034103697,0.493379963933963,-0.208356948108246,0.224365693422871,-0.121491205864184,-11.827041421525,-11.5947530675251,daytime,3,0.29409906499359,0.385023221149819
2020-06-26T10:30:00Z,-9.06433664131967,-0.040684591133355,-43.2150015472053,0.451205258113606,0.384704233486448,0.41887270447544,0.0952083815459854,0.182292916098349,-0.0591228460324874,-0.00924747312078435,0.167722905709906,-1.26080505085654,-0.115700562790408,-0.159710723543064,-9.14815885076795,0.548550568755305,-0.192831054782019,0.270874292371022,-0.218876933347827,-8.98900062183383,-9.2352845083992,daytime,3,0.0764319738047705,0.128134431615265
2020-06-26T11:00:00Z,-7.6858846712919,0.25163754672231,-17.3639315741259,0.343925820891695,0.421345434770391,0.421896287628636,0.631721237005974,0.6087869345609,0.3982492486324,0.376786397401277,0.247822254296744,-1.45278458492039,-0.287953219503038,-0.162465523523744,-4.7899478751542,0.482170953569901,-0.194608688268583,0.170527710547427,-0.166423269886855,-7.52080906046415,-7.43486968624918,daytime,3,0.502503975049492,0.60840563792475
2020-06-26T11:30:00Z,-11.3436608299068,0.166106426640158,-38.2188165363107,0.441524381456405,0.354951068498985,0.432958599319406,0.412830382851298,0.511760658552165,0.239910997965333,0.158384149920369,0.192462450554022,-1.09482021249829,-0.130825610344308,-0.0883441993283261,-9.54700475237713,0.54396219948816,-0.263371785083376,0.2217607470737,-0.238241722581093,-11.8793954586256,-11.1947698556057,daytime,3,0.214526459241394,0.296821946137024
2020-06-26T12:00:00Z,-8.18543189733815,-0.129296840107993,-36.2827137318091,0.448735981178181,0.404302607635273,0.451859719488564,0.0605652586165821,0.0526522406840506,-0.181671596308698,-0.0173303709574087,0.305390789430179,-0.599803337503143,-0.137806671159123,-0.00419726552798098,-8.32728846856526,0.562905449363639,-0.194219942902471,0.129609955694392,-0.201125211131527,-8.20369075924444,-9.06991746183282,daytime,3,-0.0143091212054062,-0.157030700780482
2020-06-26T12:30:00Z,-11.4394874679116,-0.189709494289276,-30.5733622872108,0.46247604836104,0.439275510812773,0.480606032456548,0.0176480577390245,-0.0442418695722369,-0.257195661199751,-0.00696621324485972,0.186565344894896,-0.229904107006819,-0.163541057507161,-0.0804120778942907,-11.5191773770247,0.578132408043141,-0.241894940191575,0.157187704832014,-0.212216813047097,-11.723918993968,-13.6452679718284,daytime,3,0.0879199024897033,-0.116408868478838
2020-06-26T13:00:00Z,-10.5825879147814,0.0912184840321318,-33.0182816164171,0.445335076317828,0.445041104425665,0.41378766159026,0.362471059684663,0.395144719988919,0.135538809482709,0.0799058638986098,0.384663897541054,-0.22455397638259,-0.151431260357109,-0.0446047753859893,-9.73697708516788,0.53438501594136,-0.29120967678706,0.216130323834587,-0.164852178724194,-10.6660858847241,-10.2343364715593,daytime,3,0.368977010332304,0.0804433500419075
2020-06-26T13:30:00Z,-4.1402063531298,-0.237193455947923,-27.2515293750591,0.334046699062933,0.317024734399777,0.433450051517622,-0.28555083318946,-0.117553688878829,-0.370146281436265,0.15625973220184,0.0942846655209246,-0.446712122696988,-0.183475941154923,-0.00427322343240651,-3.49325881712976,0.49217127248915,-0.132934679786079,0.152126821825873,-0.17528474377715,-3.73342232959746,-4.98646639141485,daytime,3,-0.305702993312833,-0.404060463013893
2020-06-26T14:30:00Z,-4.75542573574065,0.165240964030631,-36.2409046113024,0.331451420544664,0.297754587521229,0.376364014745948,0.272131307433793,0.508314481576617,0.281094343025257,0.119478052686917,0.0899814299076147,0.323612564693335,-0.137965651068231,-0.00493244378602091,-4.18725672913694,0.45910247839776,-0.209796511734845,0.177820042546797,-0.197486164616508,-5.39020657048544,-5.18713407434574,daytime,3,0.282995829932081,0.313089547650649
2020-06-26T15:00:00Z,-9.33920639688954,-0.0594450866317636,-13.4151108070315,0.254926594993993,0.387659928610075,0.364725056703109,-0.00470033392453325,0.244358484721122,-0.0992938263498927,0.000766088735081181,0.343561964715546,-1.38545873196775,-0.372714029121493,-0.0215360018393791,-9.33205173607446,0.476439919914661,-0.292801255767356,0.268998521069433,-0.0951011788060778,-8.97461940987556,-9.58671755609343,daytime,3,0.0264824777577072,-0.268453139527723
2020-06-26T15:30:00Z,-5.51640433883818,-0.158575726776127,-36.1671708087204,0.33084640773367,0.349668633732203,0.359625537880718,-0.159764170798635,-0.0876313328105736,-0.289471833012237,0.0704474983797783,0.196250570835294,-0.710934915481616,-0.138246920845532,-0.0557473130500046,-5.12778745311542,0.427258730764276,-0.216054418210953,0.245524452151225,-0.208225778954522,-5.33389310978603,-6.36544729145396,daytime,3,-0.113869700708324,-0.270496850959216
2020-06-26T16:00:00Z,-4.13569380735028,0.212677140383622,-42.4709423336461,0.326353570308089,0.400918488265272,0.357806038554897,0.616619720675306,0.67505020580958,0.392739214117932,0.366513990169149,0.256001884194964,-0.50550019934761,-0.117727550302997,-0.116047109943167,-2.61990416790045,0.413778882582976,-0.344065549998027,0.301364844891086,-0.193205035964357,-4.37558349910139,-4.05120290700342,nighttime,3,0.618640452660986,0.300265516117391
2020-06-26T16:30:00Z,-3.34368260572607,-0.100169157211943,-32.1932536896478,0.23620475279895,0.262177897282021,0.294837528033733,0.0733174949476507,0.000543021071974236,-0.218922454854398,-0.0249091481901069,0.438207479817642,-1.00271674053565,-0.155312042957864,-0.0811912231966162,-3.42697089125282,0.360430805226779,-0.2111422805666,0.286616295777405,-0.137641994012677,-3.42633877312928,-3.87414702317163,nighttime,3,-0.108963436412202,-0.268475356141617
2020-06-26T17:00:00Z,-3.08149612597152,-0.241615951994733,-35.7647981242372,0.145013155549141,0.0667992279469204,0.308231853430015,-0.298603022349464,-0.58050642387767,-0.605218490060515,0.23406812991783,0.208434999320954,-0.79324252307538,-0.139802271010488,-0.340779924538047,-2.36021609041602,0.283927339291793,-0.156636587761589,0.201239487700826,-0.106676519597816,-4.33103574083835,-6.1219023396854,instationary,3,-0.407340511257386,-0.601840687605761
2020-06-15T02:00:00Z,-2.00084414431772,-0.0874466884564561,-8.68659061428171,0.0858304967272009,0.185157972930844,0.16840127560618,1.07542672460818,0.31562519632093,-0.358060085673514,-0.558442953629902,0.247939084339611,-0.00895414376220513,-0.575599820691382,-2.09576082205076,-3.11820145802365,0.188062171074564,-0.0805681040600374,0.078301266848994,-0.088954291353936,-2.67910547130457,-4.26944571836563,instationary,4,-1.53511465699578,-0.246621101731746
2020-06-15T04:00:00Z,-2.00975744498337,0.0344078266284075,-34.2879216350104,0.150835084028591,0.278119154573469,0.172868028690882,0.237151855588158,0.194757104099229,0.127936062639595,0.047202944312356,-0.0469904147027443,-0.294477135230284,-0.145823945038846,-0.434649611865181,-1.91489097622637,0.21366356386105,-0.133683964240036,0.212995141601902,0.122656049248694,-1.99211460204268,-1.99388329420521,instationary,4,0.116147560100312,-0.248870882958847
2020-06-15T04:30:00Z,-1.12606006444594,-0.20331501654712,-54.5215804855783,0.157242701477455,0.336575223114389,0.235662101347719,-0.837481468841474,-0.687432100561003,-0.690451793633829,0.722528390104501,0.0117303814841303,-0.157832556354755,-0.0917068059192188,-0.194349244053201,-0.312449698920731,0.20007963086041,-0.152837156985741,0.251424558215516,0.211084491958941,-0.767830915099386,-1.22203198290752,nighttime,4,-0.73771511962257,-0.93673895818585
2020-06-15T05:00:00Z,-5.40111256112331,0.109004623441766,-27.4655117842855,0.180833192745837,0.192647945993886,0.213554252946197,0.640454324320682,0.756044986016376,0.342393245138817,0.326907478971233,0.113437155260703,-0.212612924889949,-0.182046489403514,-0.267809605312737,-3.63544847012668,0.245938069887115,-0.233214286559503,0.380045998653591,-0.105652355486641,-5.92004351650281,-4.91635174328582,daytime,4,0.452455393994381,0.265266213428326
2020-06-15T05:30:00Z,-6.61192403386245,-0.271536706130761,-16.4424940388286,0.164973326869184,0.446330317954957,0.310781297892259,-0.671451246502855,-0.59090507974382,-0.717059885304348,0.586662263911347,0.134264173498608,0.307549588696227,-0.30409012088997,-0.232348807125922,-2.73295771134663,0.25288915954465,-0.291568508570022,0.347883484277208,-0.0893252647514504,-5.64995994659658,-11.5505490919851,daytime,4,-0.611164209193198,-0.528931575754278
2020-06-15T06:00:00Z,-8.83445926152108,-0.154592959547541,-15.9043305446676,0.182186994695105,0.404089812002792,0.233618530063685,-0.349254029796572,-0.364665515762455,-0.477771786480368,0.231112720747959,0.0991533622875551,-0.556461016180682,-0.314379783918438,-0.0434593354908665,-6.79270334525401,0.241583789033447,-0.439695469131455,0.403997478925706,0.130288010826995,-8.9532118610212,-12.0842916332739,daytime,4,-0.343967721582583,-0.687526340478902
2020-06-15T06:30:00Z,-6.24336582812098,-0.185525249850353,-13.623662872834,0.161158440287674,0.506366796631537,0.238074950609787,-0.538021191406004,-0.551934763716635,-0.590909861499046,0.419265091538278,0.0603978909515901,-0.034161903467314,-0.367008494460778,-0.134678611909703,-3.62574048268703,0.224744013093878,-0.395999361809757,0.395711879895672,0.0296582597550785,-6.36214870927804,-9.23204084381433,daytime,4,-0.503509380250044,-0.294060797377017
2020-06-15T07:00:00Z,-6.12837285913386,-0.0464021157897658,-11.961646231793,0.155590849773029,0.391327422953972,0.204231464102335,0.276991362167712,0.203564575434021,-0.148610243584822,-0.0629334236845643,0.277833810796729,-1.19778180289291,-0.418002664776229,-0.0373064145959501,-6.51405234477487,0.247682050636402,-0.330764985374375,0.333380384662423,0.00577700710189835,-6.22609188252724,-6.86862055109911,daytime,4,0.300421335745625,4.42507772490887
2020-06-15T07:30:00Z,-8.74874937391643,0.0627343407730076,-10.5491548791671,0.201557996032565,0.550928492791139,0.209327983775728,0.5168078198699,0.315721022710394,0.193679204511264,0.154884202776298,0.110608640641942,-0.443517632840703,-0.473971617373274,-0.196036043824053,-7.39370630184747,0.255875580218735,-0.308405174220398,0.477513836587116,0.170623918432036,-8.16640948637168,-8.12331387047584,daytime,4,0.291341095878951,-0.531647301337356
2020-06-15T08:00:00Z,-14.8142852105315,-0.264476927198938,-4.08946906010908,0.168958009890005,0.557435529856071,0.337620831036529,-0.641831377560567,-0.585399228402148,-0.591945967560229,0.502781744822832,-0.0354716703532893,-0.656467405538617,-1.22265260514445,-0.144859184325789,-7.36593304407737,0.31967797267842,-0.430338898471741,0.456522553962257,0.0493028536269105,-13.6047240880009,-19.0651878994487,daytime,4,-0.63455384915085,0.149965433516743
2020-06-15T08:30:00Z,-15.72347154462,-0.167974636885337,-3.55629830435356,0.166129308388052,0.535181733872294,0.309561300482149,-0.0611369795845809,-0.0747468206909449,-0.381392511394364,0.0331742434535303,0.51563112855764,-0.739255262285947,-1.40595629840137,-0.0590920500228796,-15.2018572716637,0.337417129370152,-0.425691509519683,0.445994245285677,0.0701280030698655,-15.8444980173724,-21.545747568194,daytime,4,-0.0802103476958074,0.442450722321616
